Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,antisymmetric property,attached_to,database_cross_reference,definition,depicts,has_obo_format_version,has_related_synonym,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#default-relationship-id-prefix,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#namespace-id-rule,http://www.geneontology.org/formats/oboInOwl#remark,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,integral_part_of,part_of
http://purl.obolibrary.org/obo/HAO_0000634,metepisternum,,The episternum that is located anteroventrally of the metapleural sulcus.,false,,,http://purl.obolibrary.org/obo/HAO_0000303,,,,The episternum that is located anteroventrally of the metapleural sulcus.,,,,http://purl.obolibrary.org/obo/HAO_0000621,,http://purl.obolibrary.org/obo/HAO_0000621,,,,,HAO:0000634,,,,metepisternum,,HAO:0000634,,
http://purl.obolibrary.org/obo/HAO_0000610,metapleural epicoxal carina,,The carina that delimits posteriorly the metapleural triangle.,false,,,http://purl.obolibrary.org/obo/HAO_0000188,,,,The carina that delimits posteriorly the metapleural triangle.,,,,http://purl.obolibrary.org/obo/HAO_0000605,,http://purl.obolibrary.org/obo/HAO_0000605,,,,,HAO:0000610,,,,metapleural epicoxal carina,,HAO:0000610,,
http://purl.obolibrary.org/obo/HAO_0000557,mesopectus,,"The sclerite that is U-shaped in cross section, connected anteriorly with the pronotum and the propectus, dorsally with the basalare, the mesonotum, the second axillary sclerite and the subalare, posteriorly with the metapectus and bears the mesodiscrimenal lamella and the mesofurca.",false,,,http://purl.obolibrary.org/obo/HAO_0000909,,,,"The sclerite that is U-shaped in cross section, connected anteriorly with the pronotum and the propectus, dorsally with the basalare, the mesonotum, the second axillary sclerite and the subalare, posteriorly with the metapectus and bears the mesodiscrimenal lamella and the mesofurca.",,,,http://purl.obolibrary.org/obo/HAO_0000583,,http://purl.obolibrary.org/obo/HAO_0000583,,,,,HAO:0000557,,,,mesopectus,,HAO:0000557,,
http://purl.obolibrary.org/obo/HAO_0000821,primary gonopore,,The anatomical space that is the transition from the ductus ejaculatorius to the endophallus and therefore the transition from the internal to the external male genitalia.,false,,,http://purl.obolibrary.org/obo/HAO_0000005,,,,The anatomical space that is the transition from the ductus ejaculatorius to the endophallus and therefore the transition from the internal to the external male genitalia.,,,gonopore|ejaculatory opening,http://purl.obolibrary.org/obo/HAO_0000895,,http://purl.obolibrary.org/obo/HAO_0000895,,,,,HAO:0000821,,,,primary gonopore,,HAO:0000821,,
http://purl.obolibrary.org/obo/HAO_0000175,basicoxite,,The area that is located on the coxa proximal to the basicostal suture.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is located on the coxa proximal to the basicostal suture.,,,coxomarginale,http://purl.obolibrary.org/obo/HAO_0000228,,http://purl.obolibrary.org/obo/HAO_0000228,,,,,HAO:0000175,,,,basicoxite,,HAO:0000175,,
http://purl.obolibrary.org/obo/HAO_0000186,calyx,,The anatomical space that is located anteriorly in the lateral oviduct and which receives the ovariole pedicels.,false,,,http://purl.obolibrary.org/obo/HAO_0000005,,,,The anatomical space that is located anteriorly in the lateral oviduct and which receives the ovariole pedicels.,,,Eierkelch,http://purl.obolibrary.org/obo/HAO_0000324,,http://purl.obolibrary.org/obo/HAO_0000324,,,,,HAO:0000186,,,,calyx,,HAO:0000186,,
http://purl.obolibrary.org/obo/HAO_0002178,anterior notch of the dorsal valve,,The notch that is on the anterior region of the dorsal valve and accommodates the ventral ramus of the second valvula and the first valvula.,false,,,http://purl.obolibrary.org/obo/HAO_0000648,,,,The notch that is on the anterior region of the dorsal valve and accommodates the ventral ramus of the second valvula and the first valvula.,,,,http://purl.obolibrary.org/obo/HAO_0002190,,http://purl.obolibrary.org/obo/HAO_0002190,,,,,HAO:0002178,,,,anterior notch of the dorsal valve,,HAO:0002178,,
http://purl.obolibrary.org/obo/HAO_0000197,chaetobothria,,The row of stout spines that is located along the anterior edge of the protibia.,false,,,http://purl.obolibrary.org/obo/HAO_0000901,,,,The row of stout spines that is located along the anterior edge of the protibia.,,,,http://purl.obolibrary.org/obo/HAO_0001017,,http://purl.obolibrary.org/obo/HAO_0001017,,,,,HAO:0000197,,,,chaetobothria,,HAO:0000197,,
http://purl.obolibrary.org/obo/HAO_0002189,first valvifer-second valvifer muscle,,The ovipositor muscle that arises from the interarticular ridge of the first valvifer and inserts on the second valvifer.,false,,,http://purl.obolibrary.org/obo/HAO_0001290,,http://purl.obolibrary.org/obo/HAO_0000338|http://purl.obolibrary.org/obo/HAO_0000927,,The ovipositor muscle that arises from the interarticular ridge of the first valvifer and inserts on the second valvifer.,,,,,,,,,,,HAO:0002189,,,,first valvifer-second valvifer muscle,,HAO:0002189,,
http://purl.obolibrary.org/obo/HAO_0001936,longitudinal sensillum,,The multiporous plate sensillum that is elongate.,false,,,http://purl.obolibrary.org/obo/HAO_0000640,,,,The multiporous plate sensillum that is elongate.,,,sensilla placodea|linear sensillum|placode sensillum|elongate placoid sensillum|placodeal sensillum|placoid sensillum|sensory ridge|rhinaria,http://purl.obolibrary.org/obo/HAO_0000342,,http://purl.obolibrary.org/obo/HAO_0000342,,,,,HAO:0001936,,,,longitudinal sensillum,,HAO:0001936,,
http://purl.obolibrary.org/obo/HAO_0001925,protarsal claw,,The tarsal claw that is located in the fore leg.,false,,,http://purl.obolibrary.org/obo/HAO_0000989,,,,The tarsal claw that is located in the fore leg.,,,,http://purl.obolibrary.org/obo/HAO_0001319,,http://purl.obolibrary.org/obo/HAO_0001319,,,,,HAO:0001925,,,,protarsal claw,,HAO:0001925,,
http://purl.obolibrary.org/obo/HAO_0000546,mesodiscrimenal lamella,,The discrimenal lamella that is located in the mesothorax.,false,,,http://purl.obolibrary.org/obo/HAO_0000245,,,,The discrimenal lamella that is located in the mesothorax.,,,,http://purl.obolibrary.org/obo/HAO_0000557,,http://purl.obolibrary.org/obo/HAO_0000557,,,,,HAO:0000546,,,,mesodiscrimenal lamella,,HAO:0000546,,
http://purl.obolibrary.org/obo/HAO_0000208,club,,Synonymous concept.,true,,,,,,,,,,,,,,,,,,HAO:0000208,,,Synonymous concept.,club,true,HAO:0000208,,
http://purl.obolibrary.org/obo/HAO_0001972,apical tooth of mandible,,The tooth that is located apically on the external margin of the mandible.,false,,,http://purl.obolibrary.org/obo/HAO_0001019,,,,The tooth that is located apically on the external margin of the mandible.,,,,,,,,,,,HAO:0001972,,,,apical tooth of mandible,,HAO:0001972,,
http://purl.obolibrary.org/obo/HAO_0001983,dorsal pronotal corner,,The area that is posterolateral and part of the dorsal area of the metapectal-propodeal complex.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is posterolateral and part of the dorsal area of the metapectal-propodeal complex.,,,,http://purl.obolibrary.org/obo/HAO_0001982,,http://purl.obolibrary.org/obo/HAO_0001982,,,,,HAO:0001983,,,,dorsal pronotal corner,,HAO:0001983,,
http://purl.obolibrary.org/obo/HAO_0002311,anterior pronotal slope,,The concave area anteriorly on the mesosoma that accommodates the posterior area of the cranium.,false,,,http://www.w3.org/2002/07/owl#Thing,,,,The concave area anteriorly on the mesosoma that accommodates the posterior area of the cranium.,,,,,,,,,,,HAO:0002311,,,,anterior pronotal slope,,HAO:0002311,,
http://purl.obolibrary.org/obo/HAO_0001626,transepimeral line,,The line that corresponds to the ventral margin of the site of origin of the anterior mesopleuro-mesofurcal muscle.,false,,,http://purl.obolibrary.org/obo/HAO_0001586,,,,The line that corresponds to the ventral margin of the site of origin of the anterior mesopleuro-mesofurcal muscle.,,,,http://purl.obolibrary.org/obo/HAO_0000566,,http://purl.obolibrary.org/obo/HAO_0000566,,,,,HAO:0001626,,,,transepimeral line,,HAO:0001626,,
http://purl.obolibrary.org/obo/HAO_0000220,condyle,,The articular surface that is convex and is inserted into the fossa of an adjacent sclerite.,false,,,http://purl.obolibrary.org/obo/HAO_0001485,,,,The articular surface that is convex and is inserted into the fossa of an adjacent sclerite.,,,,http://purl.obolibrary.org/obo/HAO_0000909|http://purl.obolibrary.org/obo/HAO_0000151,,http://purl.obolibrary.org/obo/HAO_0000909|http://purl.obolibrary.org/obo/HAO_0000151,,,,,HAO:0000220,,,,condyle,,HAO:0000220,,
http://purl.obolibrary.org/obo/HAO_0000231,cranial condyle,,The condyle that is located on the cranium.,false,,,http://purl.obolibrary.org/obo/HAO_0000220,,,,The condyle that is located on the cranium.,,,,http://purl.obolibrary.org/obo/HAO_0000234,,http://purl.obolibrary.org/obo/HAO_0000234,,,,,HAO:0000231,,,,cranial condyle,,HAO:0000231,,
http://purl.obolibrary.org/obo/HAO_0002223,interstipital sclerite,,The sclerite that is located on the interstipital area and is connected to the prementum via conjunctiva.,false,,,http://purl.obolibrary.org/obo/HAO_0000909,,,,The sclerite that is located on the interstipital area and is connected to the prementum via conjunctiva.,,,postarticular postmentum|interstipital postmentum,http://purl.obolibrary.org/obo/HAO_0002146,,http://purl.obolibrary.org/obo/HAO_0002146,,,,,HAO:0002223,,,,interstipital sclerite,,HAO:0002223,,
http://purl.obolibrary.org/obo/HAO_0002234,hypopharyngeal button,,The bent area of the hypopharyngeal rod that receives the site of insertion of the posterior tentorio-premental muscle.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The bent area of the hypopharyngeal rod that receives the site of insertion of the posterior tentorio-premental muscle.,,,,http://purl.obolibrary.org/obo/HAO_0000408,,http://purl.obolibrary.org/obo/HAO_0000408,,,,,HAO:0002234,,,,hypopharyngeal button,,HAO:0002234,,
http://purl.obolibrary.org/obo/HAO_0000580,mesosternum,,The eusternum that is located in the mesothorax.,false,,,http://purl.obolibrary.org/obo/HAO_0000309,,,,The eusternum that is located in the mesothorax.,,,,http://purl.obolibrary.org/obo/HAO_0000583,,http://purl.obolibrary.org/obo/HAO_0000583,,,,,HAO:0000580,,,,mesosternum,,HAO:0000580,,
http://purl.obolibrary.org/obo/HAO_0001637,tentorio-mandibular muscle,,The mandibular muscle arises ventrolaterally from the anterior part of the anterior tentorial arm and inserts dorsomedially on the proximal part of mandible.,false,,,http://purl.obolibrary.org/obo/HAO_0001779,,http://purl.obolibrary.org/obo/HAO_0000234|http://purl.obolibrary.org/obo/HAO_0000506,,The mandibular muscle arises ventrolaterally from the anterior part of the anterior tentorial arm and inserts dorsomedially on the proximal part of mandible.,,,M. hypopharyngo-mandibularis,,,,,,,,HAO:0001637,,,,tentorio-mandibular muscle,,HAO:0001637,,
http://purl.obolibrary.org/obo/HAO_0000591,metadiscrimenal lamella,,The discrimenal lamella that is located in the metathorax.,false,,,http://purl.obolibrary.org/obo/HAO_0000245,,,,The discrimenal lamella that is located in the metathorax.,,,,http://purl.obolibrary.org/obo/HAO_0000605,,http://purl.obolibrary.org/obo/HAO_0000605,,,,,HAO:0000591,,,,metadiscrimenal lamella,,HAO:0000591,,
http://purl.obolibrary.org/obo/HAO_0002270,ventral margin of the mesopectus,,The median anatomical line that extends between the acetabular carina and the medial coxal articulations.,false,,,http://purl.obolibrary.org/obo/HAO_0002272,,,,The median anatomical line that extends between the acetabular carina and the medial coxal articulations.,,,,,,,,,,,HAO:0002270,,,,ventral margin of the mesopectus,,HAO:0002270,,
http://purl.obolibrary.org/obo/HAO_0002281,anterior part of pronotal plate,,The area medially on the anterior rim of the pronotum that is distinctly delineated and its outline directly continuous with the scutellar foveae and the pronotal plate.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area medially on the anterior rim of the pronotum that is distinctly delineated and its outline directly continuous with the scutellar foveae and the pronotal plate.,,,anterior flange of pronotal plate,http://purl.obolibrary.org/obo/HAO_0000125,,http://purl.obolibrary.org/obo/HAO_0000125,,,,,HAO:0002281,,,,anterior part of pronotal plate,,HAO:0002281,,
http://purl.obolibrary.org/obo/HAO_0002292,subcalyptral area,,The area of the propodeum that is  delimited dorsally by the calyptra and posteriorly delimited by the lateral propodeal carina.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area of the propodeum that is  delimited dorsally by the calyptra and posteriorly delimited by the lateral propodeal carina.,,,,http://purl.obolibrary.org/obo/HAO_0001249,,http://purl.obolibrary.org/obo/HAO_0001249,,,,,HAO:0002292,,,,subcalyptral area,,HAO:0002292,,
http://purl.obolibrary.org/obo/HAO_0001335,posterior procoxo-protrochanteral muscle,,The protrochanteral muscle that arises posteriorly form the procoxa and inserts on the proximal margin of the protrochanter just laterally of the posterior coxal fossa of the protrochanter.,false,,,http://purl.obolibrary.org/obo/HAO_0001692,,http://purl.obolibrary.org/obo/HAO_0001122|http://purl.obolibrary.org/obo/HAO_0001123,,The protrochanteral muscle that arises posteriorly form the procoxa and inserts on the proximal margin of the protrochanter just laterally of the posterior coxal fossa of the protrochanter.,,,muscle 60|posterior levator of the fore trochanter,,,,,,,,HAO:0001335,,,,posterior procoxo-protrochanteral muscle,,HAO:0001335,,
http://purl.obolibrary.org/obo/HAO_0000949,spine,,The process that lacks non-sclerotised ring at the base.,false,,,http://purl.obolibrary.org/obo/HAO_0000822,,,,The process that lacks non-sclerotised ring at the base.,,,aculea,http://purl.obolibrary.org/obo/HAO_0000909,,http://purl.obolibrary.org/obo/HAO_0000909,,,,,HAO:0000949,,,,spine,,HAO:0000949,,
http://purl.obolibrary.org/obo/HAO_0001673,second axillary sclerite of the fore wing,,The second axillary sclerite  that is located on the mesothorax.,false,,,http://purl.obolibrary.org/obo/HAO_0000921,,,,The second axillary sclerite  that is located on the mesothorax.,,,second axillary sclerite,http://purl.obolibrary.org/obo/HAO_0000583,,http://purl.obolibrary.org/obo/HAO_0000583,,,,,HAO:0001673,,,,second axillary sclerite of the fore wing,,HAO:0001673,,
http://purl.obolibrary.org/obo/HAO_0001684,metasterno-second abdominal sternal muscle,,The second abdominal sternal muscle that arises from the metadiscrimenal lamella.,false,,,http://purl.obolibrary.org/obo/HAO_0001675,,http://purl.obolibrary.org/obo/HAO_0000605|http://purl.obolibrary.org/obo/HAO_0000035,,The second abdominal sternal muscle that arises from the metadiscrimenal lamella.,,,s3-S2|metasterno-second abdominal sternal,,,,,,,,HAO:0001684,,,,metasterno-second abdominal sternal muscle,,HAO:0001684,,
http://purl.obolibrary.org/obo/HAO_0001695,propodeal spine,,The spine on the metapectal-propodeal complex that is paired and is medial to the propodeal spiracle.,false,,,http://purl.obolibrary.org/obo/HAO_0000949,,,,The spine on the metapectal-propodeal complex that is paired and is medial to the propodeal spiracle.,,,,http://purl.obolibrary.org/obo/HAO_0000604,,http://purl.obolibrary.org/obo/HAO_0000604,,,,,HAO:0001695,,,,propodeal spine,,HAO:0001695,,
http://purl.obolibrary.org/obo/HAO_0001545,adipose system,,An organ system pertaining to fat.,false,,,http://purl.obolibrary.org/obo/HAO_0001599,,,FBbt:00005065,An organ system pertaining to fat.,,,,,,,,,,,HAO:0001545,,,,adipose system,,HAO:0001545,,
http://purl.obolibrary.org/obo/HAO_0001521,flexor of the pretarsal claws of the middle leg,,The intrinsic leg muscle that arises from the mesofemoro-mesotibial joint and inserts on the unguitractor plate of the mesotarsus.,false,,,http://purl.obolibrary.org/obo/HAO_0001466,,http://purl.obolibrary.org/obo/HAO_0001366|http://purl.obolibrary.org/obo/HAO_0001198,,The intrinsic leg muscle that arises from the mesofemoro-mesotibial joint and inserts on the unguitractor plate of the mesotarsus.,,,muscle 95,,,,,,,,HAO:0001521,,,,flexor of the pretarsal claws of the middle leg,,HAO:0001521,,
http://purl.obolibrary.org/obo/HAO_0001532,inner orbit,,"The area that is delimited by the inner margin of compound eye, the preorbital suture and the supraorbital trabecula.",false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,"The area that is delimited by the inner margin of compound eye, the preorbital suture and the supraorbital trabecula.",,,,http://purl.obolibrary.org/obo/HAO_0001044,,http://purl.obolibrary.org/obo/HAO_0001044,,,,,HAO:0001532,,,,inner orbit,,HAO:0001532,,
http://purl.obolibrary.org/obo/HAO_0000808,preocellar pit,,The pit that is located on upper face adjacent the anterior margin of the median ocellus and corresponds internally to a conical apodeme and not the tentorium.,false,,,http://purl.obolibrary.org/obo/HAO_0000718,,,,The pit that is located on upper face adjacent the anterior margin of the median ocellus and corresponds internally to a conical apodeme and not the tentorium.,,,pore preocellaire|frontal pit,http://purl.obolibrary.org/obo/HAO_0001044,,http://purl.obolibrary.org/obo/HAO_0001044,,,,,HAO:0000808,,,,preocellar pit,,HAO:0000808,,
http://purl.obolibrary.org/obo/HAO_0000844,pronoto-laterocervical muscle,,The laterocervical muscle that arises medially from the pronotum and insert on the cervical apodeme.,false,,,http://purl.obolibrary.org/obo/HAO_0001116,,,,The laterocervical muscle that arises medially from the pronotum and insert on the cervical apodeme.,,,,http://purl.obolibrary.org/obo/HAO_0000862|http://purl.obolibrary.org/obo/HAO_0000853,,http://purl.obolibrary.org/obo/HAO_0000862|http://purl.obolibrary.org/obo/HAO_0000853,,,,,HAO:0000844,,,,pronoto-laterocervical muscle,,HAO:0000844,,
http://purl.obolibrary.org/obo/HAO_0000855,prophragma,,The phragma that extends along the anterior margin of the mesonotum.,false,,,http://purl.obolibrary.org/obo/HAO_0000716,,,,The phragma that extends along the anterior margin of the mesonotum.,,,first phragma,http://purl.obolibrary.org/obo/HAO_0000556,,http://purl.obolibrary.org/obo/HAO_0000556,,,,,HAO:0000855,,,,prophragma,,HAO:0000855,,
http://purl.obolibrary.org/obo/HAO_0001441,anterior mesotibio-mesobasitarsal muscle,,The intrinsic leg muscle that arises anteriorly from the mesotibia and inserts on the anterior proximal process of the mesobasitarsus.,false,,,http://purl.obolibrary.org/obo/HAO_0001466,,http://purl.obolibrary.org/obo/HAO_0001351|http://purl.obolibrary.org/obo/HAO_0001106,,The intrinsic leg muscle that arises anteriorly from the mesotibia and inserts on the anterior proximal process of the mesobasitarsus.,,,muscle 92|productor of the middle tarsus,,,,,,,,HAO:0001441,,,,anterior mesotibio-mesobasitarsal muscle,,HAO:0001441,,
http://purl.obolibrary.org/obo/HAO_0001230,scutellar plate,,"The area that is located medially on the mesoscutellum, flat and surrounds the scutellar midpit.",false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,"The area that is located medially on the mesoscutellum, flat and surrounds the scutellar midpit.",,,,http://purl.obolibrary.org/obo/HAO_0000915,,http://purl.obolibrary.org/obo/HAO_0000915,,,,,HAO:0001230,,,,scutellar plate,,HAO:0001230,,
http://purl.obolibrary.org/obo/HAO_0000993,tegula,,The sclerite that is located laterally of the preaxilla and obscures the anterior mesonoto-first axillary articulation and the mesopleuro-second axillary sclerite joints.,false,,,http://purl.obolibrary.org/obo/HAO_0000909,,,,The sclerite that is located laterally of the preaxilla and obscures the anterior mesonoto-first axillary articulation and the mesopleuro-second axillary sclerite joints.,,,,http://purl.obolibrary.org/obo/HAO_0001090,,http://purl.obolibrary.org/obo/HAO_0001090,,,,,HAO:0000993,,,,tegula,,HAO:0000993,,
http://purl.obolibrary.org/obo/HAO_0001119,leg muscle,,The muscle that inserts on the leg.,false,,,http://purl.obolibrary.org/obo/HAO_0001922,,,,The muscle that inserts on the leg.,,,,,,,,,,,HAO:0001119,,,,leg muscle,,HAO:0001119,,
http://purl.obolibrary.org/obo/HAO_0001590,malar carina,,The malar distance that is a carina.,false,,,http://purl.obolibrary.org/obo/HAO_0000503|http://purl.obolibrary.org/obo/HAO_0000188,,,,The malar distance that is a carina.,,,malar ridge|malar keel,,,,,,,,HAO:0001590,,,,malar carina,,HAO:0001590,,
http://purl.obolibrary.org/obo/HAO_0001106,probasitarsus,,The basitarsus that is located on the protarsus.,false,,,http://purl.obolibrary.org/obo/HAO_0000178,,,,The basitarsus that is located on the protarsus.,,,first tarsomere of fore leg|forebasitarsis|strigil|forebasitarsus|fore basitarsus,http://purl.obolibrary.org/obo/HAO_0001125|http://purl.obolibrary.org/obo/HAO_0000102,,http://purl.obolibrary.org/obo/HAO_0001125|http://purl.obolibrary.org/obo/HAO_0000102,,,,,HAO:0001106,,,,probasitarsus,,HAO:0001106,,
http://purl.obolibrary.org/obo/HAO_0001117,thoracic muscle,,The muscle that inserts in the thorax.,false,,,http://purl.obolibrary.org/obo/HAO_0001922,,,,The muscle that inserts in the thorax.,,,,,,,,,,,HAO:0001117,,,,thoracic muscle,,HAO:0001117,,
http://purl.obolibrary.org/obo/HAO_0001948,longitudinal scutellar carina,,The carina that is longitudinal and extends between the anterior and posterior margins of the mesoscutellar-axillar complex.,false,,,http://purl.obolibrary.org/obo/HAO_0000188,,,,The carina that is longitudinal and extends between the anterior and posterior margins of the mesoscutellar-axillar complex.,,,,http://purl.obolibrary.org/obo/HAO_0000572,,http://purl.obolibrary.org/obo/HAO_0000572,,,,,HAO:0001948,,,,longitudinal scutellar carina,,HAO:0001948,,
http://purl.obolibrary.org/obo/HAO_0001959,posteroventral cavity of female T7,,The setal pit that is located at the posterior margin of abdominal tergum 8.,false,,,http://purl.obolibrary.org/obo/HAO_0001958,,,,The setal pit that is located at the posterior margin of abdominal tergum 8.,,,,http://purl.obolibrary.org/obo/HAO_0000061,,http://purl.obolibrary.org/obo/HAO_0000061,,,,,HAO:0001959,,,,posteroventral cavity of female T7,,HAO:0001959,,
http://purl.obolibrary.org/obo/HAO_0000691,paraocular lobe,,The area that is located ventromedially on the paraocular area and is surrounded partly by the epistomal sulcus.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is located ventromedially on the paraocular area and is surrounded partly by the epistomal sulcus.,,,,http://purl.obolibrary.org/obo/HAO_0000689,,http://purl.obolibrary.org/obo/HAO_0000689,,,,,HAO:0000691,,,,paraocular lobe,,HAO:0000691,,
http://purl.obolibrary.org/obo/HAO_0001142,metabasitarsus,,The basitarsus that is located on the hind leg.,false,,,http://purl.obolibrary.org/obo/HAO_0000178,,,,The basitarsus that is located on the hind leg.,,,first tarsomere of hind leg|hind basitarsus,http://purl.obolibrary.org/obo/HAO_0001141,,http://purl.obolibrary.org/obo/HAO_0001141,,,,,HAO:0001142,,,,metabasitarsus,,HAO:0001142,,
http://purl.obolibrary.org/obo/HAO_0000418,inflection,,The anatomical cluster that is composed of a ridge that extends along the margin of a sclerite and the marginal area of the sclerite delimited from the sclerite by the ridge articulating with the inflection of another sclerite.,false,,,http://purl.obolibrary.org/obo/HAO_0000041,,,,The anatomical cluster that is composed of a ridge that extends along the margin of a sclerite and the marginal area of the sclerite delimited from the sclerite by the ridge articulating with the inflection of another sclerite.,,,,http://purl.obolibrary.org/obo/HAO_0000909,,http://purl.obolibrary.org/obo/HAO_0000909,,,,,HAO:0000418,,,,inflection,,HAO:0000418,,
http://purl.obolibrary.org/obo/HAO_0000207,closed coxal cavity,,,true,,,,,,,,,,,,,,,,,,HAO:0000207,,,,closed coxal cavity,true,HAO:0000207,,
http://purl.obolibrary.org/obo/HAO_0001153,abdominal mediotergite 6,,The mediotergite that is located on the abdominal tergum 6.,false,,,http://purl.obolibrary.org/obo/HAO_0001783,,,,The mediotergite that is located on the abdominal tergum 6.,,,T5,http://purl.obolibrary.org/obo/HAO_0000059,,http://purl.obolibrary.org/obo/HAO_0000059,,,,,HAO:0001153,,,,abdominal mediotergite 6,,HAO:0001153,,
http://purl.obolibrary.org/obo/HAO_0000567,mesopostnotum,,The sclerite that bears the mesophragma and the mesolaterophragma.,false,,,http://purl.obolibrary.org/obo/HAO_0000909,,,,The sclerite that bears the mesophragma and the mesolaterophragma.,,,,http://purl.obolibrary.org/obo/HAO_0000883,,http://purl.obolibrary.org/obo/HAO_0000883,,,,,HAO:0000567,,,,mesopostnotum,,HAO:0000567,,
http://purl.obolibrary.org/obo/HAO_0001164,anterior tentorio-scapal muscle,,The antennal muscle that arises dorsally on the anterior part of the anterior tentorial arm and inserts anterolaterally (ventrolaterally) on the proximal part of the scape.,false,,,http://purl.obolibrary.org/obo/HAO_0001172,,http://purl.obolibrary.org/obo/HAO_0001454|http://purl.obolibrary.org/obo/HAO_0000908,,The antennal muscle that arises dorsally on the anterior part of the anterior tentorial arm and inserts anterolaterally (ventrolaterally) on the proximal part of the scape.,,,muscle 5|M. tentorioscapalis anterior,,,,,,,,HAO:0001164,,,,anterior tentorio-scapal muscle,,HAO:0001164,,
http://purl.obolibrary.org/obo/HAO_0000545,mesodiscrimen,,The discrimen that is located in the mesothorax and corresponds with the mesodiscrimenal lamella.,false,,,http://purl.obolibrary.org/obo/HAO_0000244,,,,The discrimen that is located in the mesothorax and corresponds with the mesodiscrimenal lamella.,,,mesolcus|discrimen,http://purl.obolibrary.org/obo/HAO_0000557,,http://purl.obolibrary.org/obo/HAO_0000557,,,,,HAO:0000545,,,,mesodiscrimen,,HAO:0000545,,
http://purl.obolibrary.org/obo/HAO_0000556,mesonotum,,"The area that is limited anteriorly by the pronotum, laterally by the basalare, axillary sclerites, subalare and the mesopectus and posterolaterally by the mesopostnotum and the metanotum.",false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,"The area that is limited anteriorly by the pronotum, laterally by the basalare, axillary sclerites, subalare and the mesopectus and posterolaterally by the mesopostnotum and the metanotum.",,,,http://purl.obolibrary.org/obo/HAO_0000583,,http://purl.obolibrary.org/obo/HAO_0000583,,,,,HAO:0000556,,,,mesonotum,,HAO:0000556,,
http://purl.obolibrary.org/obo/HAO_0002246,labial palpomere,,The sclerite that is part of the labial palp.,false,,,http://purl.obolibrary.org/obo/HAO_0000909,,,,The sclerite that is part of the labial palp.,,,,http://purl.obolibrary.org/obo/HAO_0000450,,http://purl.obolibrary.org/obo/HAO_0000450,,,,,HAO:0002246,,,,labial palpomere,,HAO:0002246,,
http://purl.obolibrary.org/obo/HAO_0000254,dorsal incision of the pronotum,,The notch that is located submedially on the dorsal margin of the pronotum and fits with the anterior extension of the preaxilla.,false,,,http://purl.obolibrary.org/obo/HAO_0000648,,,,The notch that is located submedially on the dorsal margin of the pronotum and fits with the anterior extension of the preaxilla.,,,,http://purl.obolibrary.org/obo/HAO_0000853,,http://purl.obolibrary.org/obo/HAO_0000853,,,,,HAO:0000254,,,,dorsal incision of the pronotum,,HAO:0000254,,
http://purl.obolibrary.org/obo/HAO_0001982,dorsal area of the metapectal-propodeal complex,,The area of the metapectal-propodeal complex that is located medially of the plicae and anteriorly of the propodeal foramen.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area of the metapectal-propodeal complex that is located medially of the plicae and anteriorly of the propodeal foramen.,,,,http://purl.obolibrary.org/obo/HAO_0000604,,http://purl.obolibrary.org/obo/HAO_0000604,,,,,HAO:0001982,,,,dorsal area of the metapectal-propodeal complex,,HAO:0001982,,
http://purl.obolibrary.org/obo/HAO_0001993,S3 felt field,,The felt field that is located on the abdominal sternum 4.,false,,,http://purl.obolibrary.org/obo/HAO_0000322,,,,The felt field that is located on the abdominal sternum 4.,,,,http://purl.obolibrary.org/obo/HAO_0000037,,http://purl.obolibrary.org/obo/HAO_0000037,,,,,HAO:0001993,,,,S3 felt field,,HAO:0001993,,
http://purl.obolibrary.org/obo/HAO_0001924,cuticular evagination,,The area that is evaginated.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is evaginated.,,,integumentary evagination,http://purl.obolibrary.org/obo/HAO_0000421,,http://purl.obolibrary.org/obo/HAO_0000421,,,,,HAO:0001924,,,,cuticular evagination,,HAO:0001924,,
